student_uid,student_name,college_email,college_name,current_year,current_semester,attendance_rate,avg_internal,cgpa,backlog_count,fee_status,normalized_engagement,scholarship_status,dropout_probability_percent
193179564813,Sanjay Thakur,sanjay.thakur790@dayanandasagar.edu,Dayananda Sagar College of Engineering,3,6,46,46,4,5,unpaid,0.13,no,94.59
309780614472,Ayaan Tiwari,ayaan.tiwari340@mitwpu.edu.in,MIT World Peace University,2,3,53,44,6.85,2,unpaid,0.13,yes,82.03
675632274312,Yash Joshi,yash.joshi207@pes.edu,PES University,4,7,72,58,7.53,2,paid,0.48,no,43.76
983667105547,Priya Sengupta,priya.sengupta180@kiit.ac.in,KIIT University,1,1,86,99,9,0,paid,1,no,13.29
414833506895,Aarav Pandey,aarav.pandey723@rvce.edu.in,RV College of Engineering,2,4,81,73,8.14,0,delayed,0.5,no,32
597924444440,Aditi Menon,aditi.menon876@msrit.edu,MS Ramaiah Institute of Technology,2,3,82,92,8.48,0,paid,0.64,no,17.73
255195299125,Sai Nair,sai.nair13@thapar.edu,Thapar Institute of Engineering and Technology,2,3,42,56,5.55,5,paid,0.41,no,75.01
483102293627,Abhishek Pandey,abhishek.pandey24@msrit.edu,MS Ramaiah Institute of Technology,3,6,51,51,4.77,3,paid,0.1,no,90.36
926914499073,Dhruv Iyer,dhruv.iyer860@rvce.edu.in,RV College of Engineering,1,1,51,50,5.14,6,paid,0.28,no,91.89
707916321266,Sai Nair,sai.nair271@lpu.in,Lovely Professional University,4,8,68,37,5.85,6,paid,0.3,no,74.23
177280866651,Dev Menon,dev.menon672@msrit.edu,MS Ramaiah Institute of Technology,4,8,66,69,6.78,0,unpaid,0.38,no,88.88
949962734262,Suresh Bose,suresh.bose581@kiit.ac.in,KIIT University,4,8,69,98,9.04,0,paid,0.53,yes,6.69
840605700118,Rahul Das,rahul.das483@srmist.edu.in,SRM Institute of Science and Technology,3,6,75,92,9.06,0,unpaid,0.65,no,52.84
953699578552,Sumit Shah,sumit.shah319@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,7,65,57,5.82,1,paid,0.29,no,50.15
950335360049,Mukesh Thakur,mukesh.thakur65@manipal.edu,Manipal Institute of Technology,3,6,61,38,6.99,4,paid,0.44,no,81.48
857870645249,Aditya Thakur,aditya.thakur703@thapar.edu,Thapar Institute of Engineering and Technology,3,6,47,53,4.12,5,paid,0.11,no,93
600447284536,Sneha Chatterjee,sneha.chatterjee377@amity.edu,Amity University,3,5,58,36,5.01,5,unpaid,0.52,no,93.11
636824863419,Khushi Singh,khushi.singh382@pes.edu,PES University,1,2,45,37,6.39,5,unpaid,0,yes,92.3
722408841543,Rahul Chauhan,rahul.chauhan755@nmamit.nitte.edu.in,NMAM Institute of Technology,3,5,98,61,7.99,0,delayed,0.61,no,40.59
591241718351,Ritik Patel,ritik.patel262@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,8,81,82,7.15,0,paid,0.89,no,16.87
768156347752,Krishna Patil,krishna.patil921@amity.edu,Amity University,4,8,77,81,9.16,0,paid,0.69,no,19.48
531099253927,Manoj Chauhan,manoj.chauhan261@kiit.ac.in,KIIT University,1,1,65,68,5.57,2,unpaid,0.6,no,85.31
432994753728,Swati Desai,swati.desai732@thapar.edu,Thapar Institute of Engineering and Technology,1,2,70,69,7.52,1,paid,0.39,no,55.61
584477898509,Aryan Pandey,aryan.pandey422@pes.edu,PES University,3,5,84,73,7.42,2,unpaid,0.33,no,79.52
331980993051,Vivek Sengupta,vivek.sengupta763@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,64,61,4.6,0,paid,0.11,no,58.01
285789947864,Krishna Sharma,krishna.sharma828@srmist.edu.in,SRM Institute of Science and Technology,1,1,75,63,6.82,0,paid,0.35,no,31.83
123214792792,Aaryan Deshmukh,aaryan.deshmukh305@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,5,58,56,6.58,1,paid,0.69,no,56.58
997186879226,Reyansh Sharma,reyansh.sharma126@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,8,35,41,5,4,unpaid,0.24,no,95.24
996675287365,Aarav Chaudhary,aarav.chaudhary849@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,5,78,62,7.25,0,paid,0.66,no,18.82
590642157347,Khushi Verma,khushi.verma764@thapar.edu,Thapar Institute of Engineering and Technology,4,7,53,49,6,5,paid,0.27,no,62.94
215326454477,Rohan Deshmukh,rohan.deshmukh894@kiit.ac.in,KIIT University,2,4,60,35,4,1,delayed,0.01,no,73.94
723391769165,Raj Mishra,raj.mishra961@mitwpu.edu.in,MIT World Peace University,3,5,84,79,6.9,0,paid,0.82,no,26.12
837324594575,Raj Thakur,raj.thakur755@thapar.edu,Thapar Institute of Engineering and Technology,3,5,65,71,6.8,1,paid,0.78,no,35.32
686971208466,Ramesh Shah,ramesh.shah894@hithaldia.ac.in,Haldia Institute of Technology,3,5,66,66,7.17,2,delayed,0.54,no,67.29
775962621575,Aditya Desai,aditya.desai822@msrit.edu,MS Ramaiah Institute of Technology,4,7,53,60,4.8,3,paid,0.34,no,75.57
257105410259,Aditi Deshmukh,aditi.deshmukh467@hithaldia.ac.in,Haldia Institute of Technology,2,3,86,49,8.4,2,paid,0.61,no,49.73
989744885173,Ayaan Reddy,ayaan.reddy407@manipal.edu,Manipal Institute of Technology,2,3,59,72,9.01,2,paid,0.26,yes,57.26
338648465456,Sai Patel,sai.patel558@lpu.in,Lovely Professional University,2,3,68,71,7.25,2,paid,0.75,no,32.9
918657180401,Sonam Desai,sonam.desai302@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,81,59,8.49,1,paid,0.59,no,54.58
511304505244,Riya Shah,riya.shah736@mitwpu.edu.in,MIT World Peace University,1,1,68,70,5.28,3,delayed,0.29,no,85.91
667797242988,Shruti Desai,shruti.desai338@lpu.in,Lovely Professional University,1,1,83,75,7.15,0,paid,0.56,no,27.82
970110985935,Dev Patil,dev.patil834@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,7,85,72,8.04,1,unpaid,0.52,no,59.25
182472748703,Kavya Chatterjee,kavya.chatterjee878@amity.edu,Amity University,1,1,96,79,7.9,0,paid,0.91,no,31.99
808462440098,Reyansh Chatterjee,reyansh.chatterjee180@vit.ac.in,Vellore Institute of Technology,4,7,59,47,6.02,3,paid,0.42,no,64.32
352999189294,Vikas Patil,vikas.patil347@rvce.edu.in,RV College of Engineering,4,7,68,83,6.99,2,paid,0.66,no,40.07
697853277605,Dev Sengupta,dev.sengupta786@dayanandasagar.edu,Dayananda Sagar College of Engineering,1,1,65,83,8.27,0,paid,0.64,no,33.53
300582598316,Dhruv Shah,dhruv.shah816@amity.edu,Amity University,3,6,89,63,7.45,2,unpaid,0.43,no,68.14
764307108053,Abhinav Shah,abhinav.shah342@srmist.edu.in,SRM Institute of Science and Technology,1,2,57,31,5.07,6,unpaid,0,no,99.32
948990870800,Riya Patil,riya.patil26@hithaldia.ac.in,Haldia Institute of Technology,3,6,57,53,5.42,2,paid,0.31,no,78.08
527386346963,Raj Chatterjee,raj.chatterjee217@bmsce.ac.in,BMS College of Engineering,1,2,66,55,6.37,5,paid,0,no,81.52
675561627543,Mukesh Kumar,mukesh.kumar208@srmist.edu.in,SRM Institute of Science and Technology,1,1,48,41,4.81,4,paid,0.07,no,90.11
852856876637,Amit Nair,amit.nair478@msrit.edu,MS Ramaiah Institute of Technology,3,6,86,64,8.8,1,delayed,0.71,no,29.28
954032462942,Nidhi Kulkarni,nidhi.kulkarni568@lpu.in,Lovely Professional University,2,4,76,77,8.95,0,paid,0.92,no,28.82
742701484642,Sonam Desai,sonam.desai480@pes.edu,PES University,2,3,66,80,8.3,0,paid,0.48,no,20.5
445692386717,Priya Verma,priya.verma103@rvce.edu.in,RV College of Engineering,4,7,66,60,6.64,0,paid,0.64,yes,23.34
907094907737,Sanjay Iyer,sanjay.iyer227@srmist.edu.in,SRM Institute of Science and Technology,1,2,59,54,6.74,4,paid,0.26,no,75.08
608111462898,Sanjay Sengupta,sanjay.sengupta742@rvce.edu.in,RV College of Engineering,3,5,87,70,6.25,0,paid,0.92,no,21.99
511241968037,Nidhi Shah,nidhi.shah264@mitwpu.edu.in,MIT World Peace University,4,8,100,97,8.07,0,paid,0.91,no,23.51
757312260199,Abhinav Desai,abhinav.desai748@hithaldia.ac.in,Haldia Institute of Technology,1,2,84,85,6.94,0,paid,0.85,yes,12.22
643881908146,Aditi Gupta,aditi.gupta827@kiit.ac.in,KIIT University,1,1,60,70,6.71,0,delayed,0.43,no,50.85
258136312426,Ishaan Rao,ishaan.rao401@msrit.edu,MS Ramaiah Institute of Technology,1,1,63,69,7.12,1,paid,0.43,no,40.8
513092145147,Anjali Pandey,anjali.pandey138@pes.edu,PES University,3,5,46,51,5.43,3,paid,0.4,no,69.97
968116120513,Khushi Singh,khushi.singh578@pes.edu,PES University,3,5,71,66,8.95,0,paid,0.71,yes,9.99
906769548166,Dhruv Mukherjee,dhruv.mukherjee147@nmamit.nitte.edu.in,NMAM Institute of Technology,3,6,89,100,8.86,0,paid,0.63,no,11.56
584116822971,Aarav Chatterjee,aarav.chatterjee445@lpu.in,Lovely Professional University,4,7,56,71,6.64,5,paid,0.36,no,58.33
941260905127,Reyansh Thakur,reyansh.thakur383@thapar.edu,Thapar Institute of Engineering and Technology,1,1,53,61,6.22,4,delayed,0.02,no,87.75
674038149645,Amit Chauhan,amit.chauhan108@nmamit.nitte.edu.in,NMAM Institute of Technology,1,2,57,61,7.43,2,delayed,0.49,no,46.06
494764617328,Vivaan Mishra,vivaan.mishra669@bmsce.ac.in,BMS College of Engineering,3,5,35,61,5.68,3,paid,0.03,no,86.13
506842504608,Shaurya Reddy,shaurya.reddy489@msrit.edu,MS Ramaiah Institute of Technology,4,7,100,57,8.74,0,paid,0.85,yes,14.97
171327739194,Rohan Shah,rohan.shah337@kiit.ac.in,KIIT University,2,4,78,65,7.81,0,paid,0.59,no,31.93
216058349393,Ayaan Mukherjee,ayaan.mukherjee485@pes.edu,PES University,4,7,75,36,6.2,4,delayed,0.31,no,79.21
669238892661,Suresh Yadav,suresh.yadav782@pes.edu,PES University,1,1,71,94,8.03,0,paid,0.7,no,23.67
111155325907,Vivek Banerjee,vivek.banerjee942@amity.edu,Amity University,4,8,80,97,9.45,0,paid,1,no,17.33
281894779363,Dhruv Pandey,dhruv.pandey100@thapar.edu,Thapar Institute of Engineering and Technology,2,3,39,40,5.63,1,paid,0.21,no,80.73
149044289844,Anjali Patel,anjali.patel908@pes.edu,PES University,2,3,59,72,8.13,2,paid,0.5,no,34.59
713939127995,Nidhi Joshi,nidhi.joshi566@lpu.in,Lovely Professional University,3,6,61,83,6.45,2,unpaid,0.2,no,87.88
911979801757,Ramesh Shah,ramesh.shah927@vit.ac.in,Vellore Institute of Technology,4,8,68,73,6.26,0,paid,0.64,no,55.62
210986681875,Ramesh Patil,ramesh.patil97@thapar.edu,Thapar Institute of Engineering and Technology,1,1,77,79,6.53,0,paid,0.68,yes,23.14
389944696763,Vivek Mishra,vivek.mishra855@msrit.edu,MS Ramaiah Institute of Technology,3,5,75,85,7.43,0,delayed,0.48,no,55.6
943433703570,Khushi Rajput,khushi.rajput668@manipal.edu,Manipal Institute of Technology,4,8,76,87,7.27,2,unpaid,0.39,no,77.18
918658501761,Reyansh Menon,reyansh.menon51@rvce.edu.in,RV College of Engineering,2,4,67,81,6.64,2,paid,0.82,no,36.08
964201157136,Ramesh Gupta,ramesh.gupta562@manipal.edu,Manipal Institute of Technology,3,5,68,61,7.14,0,paid,0.56,no,33.38
919635578360,Abhinav Rajput,abhinav.rajput21@msrit.edu,MS Ramaiah Institute of Technology,2,4,64,67,7.65,3,delayed,0.5,no,60.42
559323475680,Pranav Menon,pranav.menon852@bmsce.ac.in,BMS College of Engineering,2,4,79,77,7.61,0,paid,0.5,no,32.88
845575419014,Vivaan Sharma,vivaan.sharma626@pes.edu,PES University,4,7,75,71,9.03,0,paid,0.7,no,27.53
593591684005,Ishaan Reddy,ishaan.reddy901@bmsce.ac.in,BMS College of Engineering,1,2,66,61,6.2,2,paid,0.21,no,76.55
753859908517,Shreya Pandey,shreya.pandey344@amity.edu,Amity University,3,5,74,76,6.27,0,paid,0.38,no,47.08
362754132634,Vikas Menon,vikas.menon244@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,7,-2,91,7.21,0,paid,0.58,no,50.48
127343301865,Akash Kumar,akash.kumar775@kiit.ac.in,KIIT University,2,3,92,71,6.86,2,delayed,0.59,no,43
987411814268,Ramesh Menon,ramesh.menon414@rvce.edu.in,RV College of Engineering,3,5,73,87,5.57,0,paid,0.42,no,28.98
716394396089,Suresh Joshi,suresh.joshi637@pes.edu,PES University,2,3,57,86,9.14,2,paid,0.45,no,55.41
666614530944,Anjali Deshmukh,anjali.deshmukh446@mitwpu.edu.in,MIT World Peace University,4,8,37,30,4.82,1,paid,0.13,no,77.44
398603842494,Shreya Yadav,shreya.yadav812@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,6,74,87,8.46,0,paid,0.7,no,23.81
177988957495,Shyam Patel,shyam.patel153@thapar.edu,Thapar Institute of Engineering and Technology,4,7,63,61,7.4,1,paid,0,no,53.67
119673278247,Ritik Bose,ritik.bose237@lpu.in,Lovely Professional University,2,3,72,56,6.75,2,paid,0.57,no,60.57
457723326973,Akash Pandey,akash.pandey215@manipal.edu,Manipal Institute of Technology,2,3,84,71,8,0,paid,0.76,no,42.07
576048177184,Pranav Banerjee,pranav.banerjee529@kiit.ac.in,KIIT University,1,2,64,59,5.08,0,paid,0.66,no,40.59
569196962318,Dhruv Chatterjee,dhruv.chatterjee763@thapar.edu,Thapar Institute of Engineering and Technology,4,8,67,65,7.13,0,paid,0.53,no,22.68
262085333902,Atharva Banerjee,atharva.banerjee143@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,4,81,65,7.64,1,delayed,0.45,no,61.51
815844991946,Arjun Bose,arjun.bose508@srmist.edu.in,SRM Institute of Science and Technology,3,5,94,83,8.58,0,paid,0.68,no,17.39
271583735968,Anjali Chauhan,anjali.chauhan502@pes.edu,PES University,4,7,64,55,5.05,1,paid,0.27,no,46.41
799544622112,Sumit Kumar,sumit.kumar766@thapar.edu,Thapar Institute of Engineering and Technology,4,8,100,73,9.3,0,paid,0.69,yes,19.34
140723179247,Shaurya Reddy,shaurya.reddy609@dayanandasagar.edu,Dayananda Sagar College of Engineering,3,6,70,59,5.74,2,unpaid,0.17,no,80.88
204766916611,Sanjay Kulkarni,sanjay.kulkarni113@nmamit.nitte.edu.in,NMAM Institute of Technology,2,4,71,88,8.09,2,paid,0.73,no,42.52
125542455369,Akash Bose,akash.bose855@dayanandasagar.edu,Dayananda Sagar College of Engineering,1,1,85,80,8.07,1,paid,0.36,no,49.18
784788490491,Shyam Mishra,shyam.mishra269@rvce.edu.in,RV College of Engineering,3,5,72,76,7.91,0,paid,0.54,no,24.94
922219471501,Pooja Deshmukh,pooja.deshmukh631@mitwpu.edu.in,MIT World Peace University,4,8,100,79,7.22,2,paid,0.62,no,20.8
431498538664,Kavya Mukherjee,kavya.mukherjee334@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,7,44,63,4.95,6,paid,0.11,no,84.95
360293700737,Sumit Mukherjee,sumit.mukherjee929@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,7,65,45,6.55,0,paid,0.47,no,57.06
924769911264,Amit Kumar,amit.kumar768@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,60,60,6.65,0,unpaid,0.4,no,74.17
740489708429,Ananya Bose,ananya.bose707@amity.edu,Amity University,3,5,61,52,5.57,0,paid,0.46,no,62.86
100027105904,Sumit Chaudhary,sumit.chaudhary640@vit.ac.in,Vellore Institute of Technology,3,5,91,93,9.27,1,paid,0.51,no,20.3
246202175326,Sonam Nair,sonam.nair53@amity.edu,Amity University,2,4,47,34,4.72,3,unpaid,0,no,97.87
881401173346,Vihaan Das,vihaan.das245@manipal.edu,Manipal Institute of Technology,3,5,88,100,8.12,0,unpaid,0.79,yes,46.86
913984327136,Ananya Mukherjee,ananya.mukherjee929@pes.edu,PES University,2,3,90,81,8.14,0,paid,0.66,no,21.42
974750741634,Krishna Deshmukh,krishna.deshmukh519@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,4,72,71,8.16,1,paid,0.51,no,33.68
815931927578,Suresh Singh,suresh.singh233@mitwpu.edu.in,MIT World Peace University,4,7,66,56,5.87,1,unpaid,0.19,no,77.57
269562826297,Sanjay Joshi,sanjay.joshi615@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,4,79,65,7.48,2,delayed,0.42,no,44.88
181302356551,Pooja Deshmukh,pooja.deshmukh44@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,6,35,48,5.36,4,paid,0.29,no,87.4
987246492323,Krishna Mishra,krishna.mishra79@rvce.edu.in,RV College of Engineering,2,4,82,100,8.26,0,paid,1,no,23.76
646642357485,Khushi Sharma,khushi.sharma457@lpu.in,Lovely Professional University,1,2,66,70,8.21,2,delayed,0.36,no,69.91
694161741005,Aarti Mishra,aarti.mishra183@nmamit.nitte.edu.in,NMAM Institute of Technology,3,6,35,30,5.15,1,paid,0,no,78.05
196816728174,Nidhi Chauhan,nidhi.chauhan658@rvce.edu.in,RV College of Engineering,3,6,52,63,4.37,1,delayed,0.27,no,65.09
896050393469,Pooja Chatterjee,pooja.chatterjee153@manipal.edu,Manipal Institute of Technology,3,6,86,84,8.52,0,paid,0.57,yes,24.11
502572444167,Dev Bose,dev.bose49@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,58,50,5.07,5,unpaid,0.26,no,96.55
258256724268,Vivaan Bose,vivaan.bose558@kiit.ac.in,KIIT University,3,6,52,55,6.43,6,paid,0,no,85.08
933467386636,Amit Mishra,amit.mishra993@rvce.edu.in,RV College of Engineering,2,4,47,47,4.21,2,paid,0,no,73.91
965179883922,Akash Verma,akash.verma35@pes.edu,PES University,2,3,82,82,6.92,2,paid,0.83,no,31.16
121990832971,Sanjay Joshi,sanjay.joshi994@dayanandasagar.edu,Dayananda Sagar College of Engineering,1,1,62,79,8.04,0,paid,0.63,no,35.06
847809210304,Amit Singh,amit.singh423@kiit.ac.in,KIIT University,4,7,93,94,7.99,0,paid,0.81,no,17.6
733992840742,Ishaan Verma,ishaan.verma57@pes.edu,PES University,2,4,59,50,7.74,0,delayed,0.35,no,64.79
237850634924,Vivek Nair,vivek.nair218@dayanandasagar.edu,Dayananda Sagar College of Engineering,1,1,46,63,6.52,3,paid,0.01,no,74.35
338328525532,Mukesh Mishra,mukesh.mishra845@hithaldia.ac.in,Haldia Institute of Technology,3,6,35,41,4.7,1,unpaid,0,yes,88.5
467493778516,Akash Tiwari,akash.tiwari148@lpu.in,Lovely Professional University,4,8,52,45,6.09,4,paid,0.18,no,72.14
439612676438,Anjali Rajput,anjali.rajput275@thapar.edu,Thapar Institute of Engineering and Technology,4,7,66,80,7.47,0,paid,0.34,yes,45.05
758249706681,Ananya Shah,ananya.shah444@vit.ac.in,Vellore Institute of Technology,3,6,76,96,7.94,0,paid,0.84,no,15.66
956348283356,Rohan Banerjee,rohan.banerjee265@kiit.ac.in,KIIT University,2,3,43,60,5.81,2,delayed,0.21,no,85.77
156759236998,Dev Shah,dev.shah151@kiit.ac.in,KIIT University,3,5,60,44,5.81,3,paid,0.2,yes,78.34
667194495923,Ramesh Kulkarni,ramesh.kulkarni56@lpu.in,Lovely Professional University,3,5,62,63,6.23,1,paid,0.33,no,59.88
771826572510,Shaurya Kumar,shaurya.kumar223@manipal.edu,Manipal Institute of Technology,4,7,76,72,8.64,0,unpaid,0.54,no,55.79
319494218433,Anjali Sengupta,anjali.sengupta302@rvce.edu.in,RV College of Engineering,1,1,55,44,7.03,2,paid,0.43,no,72.96
833734302569,Nidhi Chaudhary,nidhi.chaudhary17@manipal.edu,Manipal Institute of Technology,3,5,44,46,4.4,1,paid,0.03,no,77.79
859721862255,Vikas Tiwari,vikas.tiwari410@mitwpu.edu.in,MIT World Peace University,3,6,83,86,8.29,0,paid,0.89,no,29.15
240159194941,Nidhi Sengupta,nidhi.sengupta30@amity.edu,Amity University,4,7,74,63,6.33,1,delayed,0.76,no,34.27
667419116072,Dhruv Deshmukh,dhruv.deshmukh133@srmist.edu.in,SRM Institute of Science and Technology,3,6,99,87,9.61,0,paid,0.88,no,9.54
926284961007,Mukesh Patil,mukesh.patil680@lpu.in,Lovely Professional University,4,8,46,49,7.08,2,unpaid,0.15,no,88.56
752344842620,Ayaan Nair,ayaan.nair843@thapar.edu,Thapar Institute of Engineering and Technology,2,3,80,47,7.7,2,paid,0.63,no,41.87
122137162663,Khushi Desai,khushi.desai921@srmist.edu.in,SRM Institute of Science and Technology,1,1,74,65,7.36,0,paid,0.64,no,29.11
825827154246,Nidhi Shah,nidhi.shah771@msrit.edu,MS Ramaiah Institute of Technology,2,3,62,77,7.46,0,delayed,0.7,no,25.02
903652434692,Aaryan Menon,aaryan.menon283@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,5,78,56,7.39,2,delayed,0.81,no,39.44
413712718188,Raj Sharma,raj.sharma491@srmist.edu.in,SRM Institute of Science and Technology,4,7,65,54,5.05,2,delayed,0.4,no,56.23
548511807109,Abhinav Pandey,abhinav.pandey495@msrit.edu,MS Ramaiah Institute of Technology,1,2,37,30,5.2,3,delayed,0,no,84.93
426540870764,Nidhi Chatterjee,nidhi.chatterjee378@pes.edu,PES University,4,7,66,78,8.36,0,delayed,0.5,no,32.17
285918873764,Reyansh Chauhan,reyansh.chauhan385@msrit.edu,MS Ramaiah Institute of Technology,4,8,40,52,4.28,2,unpaid,0.24,no,94.12
443508853150,Dhruv Deshmukh,dhruv.deshmukh890@mitwpu.edu.in,MIT World Peace University,2,4,79,58,7.47,0,paid,0.67,no,30.49
162897549182,Shaurya Verma,shaurya.verma118@amity.edu,Amity University,1,2,80,53,8.03,1,unpaid,0.74,no,55.37
524857613441,Arjun Iyer,arjun.iyer682@lpu.in,Lovely Professional University,2,4,100,80,8.76,0,paid,0.47,no,27.84
736476145629,Aarav Rao,aarav.rao18@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,8,75,68,8.65,0,paid,0.93,no,29.3
536464253172,Dev Patil,dev.patil641@kiit.ac.in,KIIT University,1,2,49,78,7.44,2,paid,0.16,no,45.01
507699736225,Nidhi Desai,nidhi.desai396@rvce.edu.in,RV College of Engineering,2,4,60,71,7.28,,paid,0.33,no,56.8
946030675849,Nidhi Patil,nidhi.patil293@vit.ac.in,Vellore Institute of Technology,1,2,57,71,8.62,0,paid,0.43,no,17.99
455469496523,Shyam Patil,shyam.patil111@manipal.edu,Manipal Institute of Technology,1,1,85,67,9.22,0,paid,0.75,no,29.39
550372209570,Neha Menon,neha.menon893@lpu.in,Lovely Professional University,1,1,67,70,8.12,2,paid,0.07,no,56.68
254055938013,Dhruv Thakur,dhruv.thakur652@mitwpu.edu.in,MIT World Peace University,4,7,69,90,8.68,0,paid,0.84,no,17
266651445847,Shaurya Pandey,shaurya.pandey680@manipal.edu,Manipal Institute of Technology,4,8,71,71,7.21,1,paid,0.57,no,40.48
652076781486,Aarti Verma,aarti.verma62@vit.ac.in,Vellore Institute of Technology,2,3,55,59,4.47,6,paid,0,no,82.75
406387476926,Ananya Banerjee,ananya.banerjee882@manipal.edu,Manipal Institute of Technology,1,1,71,84,7.21,2,delayed,0.76,no,42.13
776747615453,Raj Pandey,raj.pandey477@hithaldia.ac.in,Haldia Institute of Technology,4,7,84,100,9.29,0,paid,0.6,no,20.62
398590649013,Aaryan Pandey,aaryan.pandey564@bmsce.ac.in,BMS College of Engineering,2,3,63,57,6.76,2,paid,0.57,no,53.33
994557305269,Shyam Shah,shyam.shah333@vit.ac.in,Vellore Institute of Technology,3,5,94,82,8.05,0,paid,0.89,no,18.83
512603479563,Vihaan Deshmukh,vihaan.deshmukh379@hithaldia.ac.in,Haldia Institute of Technology,3,6,45,62,6.3,4,paid,0.41,no,62.29
571159128233,Khushi Pandey,khushi.pandey440@amity.edu,Amity University,1,1,67,76,8.94,0,paid,0.72,no,51.31
647533824640,Aditi Banerjee,aditi.banerjee163@thapar.edu,Thapar Institute of Engineering and Technology,4,7,65,79,7.17,1,paid,0.84,no,36.53
647103101098,Aditya Verma,aditya.verma319@bmsce.ac.in,BMS College of Engineering,4,8,68,38,6.96,4,paid,0.11,no,71.81
533078208483,Ayaan Shah,ayaan.shah155@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,70,50,8.86,2,unpaid,0.66,no,66.22
